========================================================================
  CRUISE-ONLY BATCH RUN #17
========================================================================
  cruise_altitude_m      : 17.13
  cruise_speed_mach      : 2.9986
  cruise_speed_mps       : 1020.38
  sea_state              : 6
  radar_altimeter_bias_m : 0.0433
  air_temp_c             : -4.35
  termination            : reached_target
  total_steps            : 1961
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    1.3800     -18581.6674     16.1176     1020.3832     -0.4878    2.9986
    1.3900     -18571.4635     16.1137     1020.3832     -0.2859    2.9986
    1.4000     -18561.2597     16.1099     1020.3832     -0.4721    2.9986
    1.4100     -18551.0559     16.1062     1020.3832     -0.2702    2.9986
    1.4200     -18540.8520     16.1026     1020.3832     -0.4567    2.9986
    1.4300     -18530.6482     16.0990     1020.3832     -0.2548    2.9986
    1.4400     -18520.4444     16.0956     1020.3832     -0.4416    2.9986
    1.4500     -18510.2405     16.0921     1020.3832     -0.2397    2.9986
    1.4600     -18500.0367     16.0888     1020.3832     -0.4268    2.9986
    1.4700     -18489.8329     16.0856     1020.3832     -0.2249    2.9986
    1.4800     -18479.6290     16.0824     1020.3832     -0.4122    2.9986
    1.4900     -18469.4252     16.0793     1020.3832     -0.2103    2.9986
    1.5000     -18459.2214     16.0762     1020.3832     -0.3980    2.9986
    1.5100     -18449.0175     16.0732     1020.3832     -0.1961    2.9986
    1.5200     -18438.8137     16.0703     1020.3832     -0.3840    2.9986
    1.5300     -18428.6099     16.0675     1020.3832     -0.1821    2.9986
    1.5400     -18418.4060     16.0648     1020.3832     -0.3703    2.9986
    1.5500     -18408.2022     16.0621     1020.3832     -0.1684    2.9986
    1.5600     -18397.9984     16.0594     1020.3832     -0.3569    2.9986
    1.5700     -18387.7946     16.0569     1020.3832     -0.1550    2.9986
    1.5800     -18377.5907     16.0544     1020.3832     -0.3437    2.9986
    1.5900     -18367.3869     16.0520     1020.3832     -0.1418    2.9986
    1.6000     -18357.1831     16.0496     1020.3832     -0.3309    2.9986
    1.6100     -18346.9792     16.0473     1020.3832     -0.1290    2.9986
    1.6200     -18336.7754     16.0451     1020.3832     -0.3183    2.9986
    1.6300     -18326.5716     16.0429     1020.3832     -0.1164    2.9986
    1.6400     -18316.3677     16.0408     1020.3832     -0.3060    2.9986
    1.6500     -18306.1639     16.0387     1020.3832     -0.1041    2.9986
    1.6600     -18295.9601     16.0367     1020.3832     -0.2940    2.9986
    1.6700     -18285.7562     16.0348     1020.3832     -0.0921    2.9986
    1.6800     -18275.5524     16.0329     1020.3832     -0.2823    2.9986
    1.6900     -18265.3486     16.0311     1020.3832     -0.0804    2.9986
    1.7000     -18255.1447     16.0294     1020.3832     -0.2709    2.9986
    1.7100     -18244.9409     16.0277     1020.3832     -0.0690    2.9986
    1.7200     -18234.7371     16.0260     1020.3832     -0.2597    2.9986
    1.7300     -18224.5332     16.0244     1020.3832     -0.0578    2.9986
    1.7400     -18214.3294     16.0229     1020.3832     -0.2488    2.9986
    1.7500     -18204.1256     16.0214     1020.3832     -0.0469    2.9986
    1.7600     -18193.9217     16.0200     1020.3832     -0.2382    2.9986
    1.7700     -18183.7179     16.0186     1020.3832     -0.0363    2.9986
    1.7800     -18173.5141     16.0173     1020.3832     -0.2279    2.9986
    1.7900     -18163.3103     16.0160     1020.3832     -0.0260    2.9986
    1.8000     -18153.1064     16.0148     1020.3832     -0.2178    2.9986
    1.8100     -18142.9026     16.0136     1020.3832     -0.0159    2.9986
    1.8200     -18132.6988     16.0125     1020.3832     -0.2080    2.9986
    1.8300     -18122.4949     16.0114     1020.3832     -0.0061    2.9986
    1.8400     -18112.2911     16.0104     1020.3832     -0.1984    2.9986
    1.8500     -18102.0873     16.0094     1020.3832      0.0035    2.9986
    1.8600     -18091.8834     16.0085     1020.3832     -0.1891    2.9986
    1.8700     -18081.6796     16.0076     1020.3832      0.0128    2.9986
    1.8800     -18071.4758     16.0068     1020.3832     -0.1801    2.9986
    1.8900     -18061.2719     16.0060     1020.3832      0.0218    2.9986
    1.9000     -18051.0681     16.0053     1020.3832     -0.1713    2.9986
    1.9100     -18040.8643     16.0046     1020.3832      0.0306    2.9986
    1.9200     -18030.6604     16.0039     1020.3832     -0.1628    2.9986
    1.9300     -18020.4566     16.0033     1020.3832      0.0391    2.9986
    1.9400     -18010.2528     16.0027     1020.3832     -0.1544    2.9986
    1.9500     -18000.0489     16.0022     1020.3832      0.0475    2.9986
    1.9600     -17989.8451     16.0017     1020.3832     -0.1464    2.9986
    1.9700     -17979.6413     16.0012     1020.3832      0.0555    2.9986
    1.9800     -17969.4375     16.0008     1020.3832     -0.1385    2.9986
    1.9900     -17959.2336     16.0004     1020.3832      0.0634    2.9986
    2.0000     -17949.0298     16.0001     1020.3832     -0.1309    2.9986
    2.0100     -17938.8260     15.9998     1020.3832      0.0710    2.9986
    2.0200     -17928.6221     15.9995     1020.3832     -0.1236    2.9986
    2.0300     -17918.4183     15.9993     1020.3832      0.0783    2.9986
    2.0400     -17908.2145     15.9991     1020.3832     -0.1164    2.9986
