========================================================================
  CRUISE-ONLY BATCH RUN #09
========================================================================
  cruise_altitude_m      : 35.58
  cruise_speed_mach      : 1.8250
  cruise_speed_mps       : 621.01
  sea_state              : 4
  radar_altimeter_bias_m : -1.7511
  air_temp_c             : 44.83
  termination            : reached_target
  total_steps            : 3221
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    2.1800     -18639.9796     34.3937      621.0139      0.3163    1.8250
    2.1900     -18633.7694     34.3959      621.0139      0.1133    1.8250
    2.2000     -18627.5593     34.3980      621.0139      0.3152    1.8250
    2.2100     -18621.3492     34.4002      621.0139      0.1122    1.8250
    2.2200     -18615.1390     34.4023      621.0139      0.3141    1.8250
    2.2300     -18608.9289     34.4044      621.0139      0.1111    1.8250
    2.2400     -18602.7187     34.4065      621.0139      0.3130    1.8250
    2.2500     -18596.5086     34.4086      621.0139      0.1100    1.8250
    2.2600     -18590.2985     34.4108      621.0139      0.3119    1.8250
    2.2700     -18584.0883     34.4129      621.0139      0.1090    1.8250
    2.2800     -18577.8782     34.4150      621.0139      0.3109    1.8250
    2.2900     -18571.6681     34.4171      621.0139      0.1079    1.8250
    2.3000     -18565.4579     34.4191      621.0139      0.3098    1.8250
    2.3100     -18559.2478     34.4212      621.0139      0.1069    1.8250
    2.3200     -18553.0376     34.4233      621.0139      0.3088    1.8250
    2.3300     -18546.8275     34.4254      621.0139      0.1058    1.8250
    2.3400     -18540.6174     34.4274      621.0139      0.3077    1.8250
    2.3500     -18534.4072     34.4295      621.0139      0.1048    1.8250
    2.3600     -18528.1971     34.4316      621.0139      0.3067    1.8250
    2.3700     -18521.9869     34.4336      621.0139      0.1038    1.8250
    2.3800     -18515.7768     34.4357      621.0139      0.3057    1.8250
    2.3900     -18509.5667     34.4377      621.0139      0.1028    1.8250
    2.4000     -18503.3565     34.4397      621.0139      0.3047    1.8250
    2.4100     -18497.1464     34.4418      621.0139      0.1018    1.8250
    2.4200     -18490.9362     34.4438      621.0139      0.3037    1.8250
    2.4300     -18484.7261     34.4458      621.0139      0.1008    1.8250
    2.4400     -18478.5160     34.4478      621.0139      0.3027    1.8250
    2.4500     -18472.3058     34.4499      621.0139      0.0999    1.8250
    2.4600     -18466.0957     34.4519      621.0139      0.3018    1.8250
    2.4700     -18459.8856     34.4539      621.0139      0.0989    1.8250
    2.4800     -18453.6754     34.4559      621.0139      0.3008    1.8250
    2.4900     -18447.4653     34.4579      621.0139      0.0980    1.8250
    2.5000     -18441.2551     34.4599      621.0139      0.2999    1.8250
    2.5100     -18435.0450     34.4618      621.0139      0.0971    1.8250
    2.5200     -18428.8349     34.4638      621.0139      0.2990    1.8250
    2.5300     -18422.6247     34.4658      621.0139      0.0961    1.8250
    2.5400     -18416.4146     34.4678      621.0139      0.2980    1.8250
    2.5500     -18410.2044     34.4697      621.0139      0.0952    1.8250
    2.5600     -18403.9943     34.4717      621.0139      0.2971    1.8250
    2.5700     -18397.7842     34.4737      621.0139      0.0943    1.8250
    2.5800     -18391.5740     34.4756      621.0139      0.2962    1.8250
    2.5900     -18385.3639     34.4776      621.0139      0.0934    1.8250
    2.6000     -18379.1538     34.4795      621.0139      0.2953    1.8250
    2.6100     -18372.9436     34.4814      621.0139      0.0925    1.8250
    2.6200     -18366.7335     34.4834      621.0139      0.2944    1.8250
    2.6300     -18360.5233     34.4853      621.0139      0.0917    1.8250
    2.6400     -18354.3132     34.4872      621.0139      0.2936    1.8250
    2.6500     -18348.1031     34.4891      621.0139      0.0908    1.8250
    2.6600     -18341.8929     34.4911      621.0139      0.2927    1.8250
    2.6700     -18335.6828     34.4930      621.0139      0.0899    1.8250
    2.6800     -18329.4726     34.4949      621.0139      0.2918    1.8250
    2.6900     -18323.2625     34.4968      621.0139      0.0891    1.8250
    2.7000     -18317.0524     34.4987      621.0139      0.2910    1.8250
    2.7100     -18310.8422     34.5006      621.0139      0.0883    1.8250
    2.7200     -18304.6321     34.5025      621.0139      0.2902    1.8250
    2.7300     -18298.4219     34.5044      621.0139      0.0874    1.8250
    2.7400     -18292.2118     34.5063      621.0139      0.2893    1.8250
    2.7500     -18286.0017     34.5081      621.0139      0.0866    1.8250
    2.7600     -18279.7915     34.5100      621.0139      0.2885    1.8250
    2.7700     -18273.5814     34.5119      621.0139      0.0858    1.8250
    2.7800     -18267.3713     34.5137      621.0139      0.2877    1.8250
    2.7900     -18261.1611     34.5156      621.0139      0.0850    1.8250
    2.8000     -18254.9510     34.5175      621.0139      0.2869    1.8250
    2.8100     -18248.7408     34.5193      621.0139      0.0842    1.8250
    2.8200     -18242.5307     34.5212      621.0139      0.2861    1.8250
    2.8300     -18236.3206     34.5230      621.0139      0.0834    1.8250
    2.8400     -18230.1104     34.5249      621.0139      0.2853    1.8250
    2.8500     -18223.9003     34.5267      621.0139      0.0826    1.8250
    2.8600     -18217.6901     34.5285      621.0139      0.2845    1.8250
    2.8700     -18211.4800     34.5304      621.0139      0.0819    1.8250
    2.8800     -18205.2699     34.5322      621.0139      0.2838    1.8250
    2.8900     -18199.0597     34.5340      621.0139      0.0811    1.8250
    2.9000     -18192.8496     34.5358      621.0139      0.2830    1.8250
    2.9100     -18186.6394     34.5377      621.0139      0.0803    1.8250
    2.9200     -18180.4293     34.5395      621.0139      0.2822    1.8250
    2.9300     -18174.2192     34.5413      621.0139      0.0796    1.8250
    2.9400     -18168.0090     34.5431      621.0139      0.2815    1.8250
    2.9500     -18161.7989     34.5449      621.0139      0.0788    1.8250
    2.9600     -18155.5888     34.5467      621.0139      0.2807    1.8250
    2.9700     -18149.3786     34.5485      621.0139      0.0781    1.8250
    2.9800     -18143.1685     34.5503      621.0139      0.2800    1.8250
    2.9900     -18136.9583     34.5521      621.0139      0.0774    1.8250
    3.0000     -18130.7482     34.5538      621.0139      0.2793    1.8250
