========================================================================
  CRUISE-ONLY BATCH RUN #06
========================================================================
  cruise_altitude_m      : 39.87
  cruise_speed_mach      : 2.2309
  cruise_speed_mps       : 759.16
  sea_state              : 7
  radar_altimeter_bias_m : -1.1577
  air_temp_c             : -3.92
  termination            : reached_target
  total_steps            : 2635
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    1.8500     -18587.9638     38.6572      759.1593      0.0242    2.2309
    1.8600     -18580.3722     38.6584      759.1593      0.2261    2.2309
    1.8700     -18572.7806     38.6597      759.1593      0.0264    2.2309
    1.8800     -18565.1890     38.6610      759.1593      0.2283    2.2309
    1.8900     -18557.5974     38.6623      759.1593      0.0285    2.2309
    1.9000     -18550.0058     38.6636      759.1593      0.2304    2.2309
    1.9100     -18542.4142     38.6649      759.1593      0.0306    2.2309
    1.9200     -18534.8226     38.6662      759.1593      0.2325    2.2309
    1.9300     -18527.2311     38.6675      759.1593      0.0325    2.2309
    1.9400     -18519.6395     38.6688      759.1593      0.2344    2.2309
    1.9500     -18512.0479     38.6702      759.1593      0.0344    2.2309
    1.9600     -18504.4563     38.6715      759.1593      0.2363    2.2309
    1.9700     -18496.8647     38.6729      759.1593      0.0363    2.2309
    1.9800     -18489.2731     38.6743      759.1593      0.2382    2.2309
    1.9900     -18481.6815     38.6756      759.1593      0.0380    2.2309
    2.0000     -18474.0899     38.6770      759.1593      0.2399    2.2309
    2.0100     -18466.4983     38.6784      759.1593      0.0397    2.2309
    2.0200     -18458.9067     38.6798      759.1593      0.2416    2.2309
    2.0300     -18451.3151     38.6813      759.1593      0.0413    2.2309
    2.0400     -18443.7235     38.6827      759.1593      0.2432    2.2309
    2.0500     -18436.1319     38.6841      759.1593      0.0429    2.2309
    2.0600     -18428.5403     38.6855      759.1592      0.2448    2.2309
    2.0700     -18420.9488     38.6870      759.1592      0.0444    2.2309
    2.0800     -18413.3572     38.6884      759.1592      0.2463    2.2309
    2.0900     -18405.7656     38.6899      759.1592      0.0458    2.2309
    2.1000     -18398.1740     38.6914      759.1592      0.2477    2.2309
    2.1100     -18390.5824     38.6928      759.1592      0.0472    2.2309
    2.1200     -18382.9908     38.6943      759.1592      0.2491    2.2309
    2.1300     -18375.3992     38.6958      759.1592      0.0485    2.2309
    2.1400     -18367.8076     38.6973      759.1592      0.2504    2.2309
    2.1500     -18360.2160     38.6988      759.1592      0.0498    2.2309
    2.1600     -18352.6244     38.7003      759.1592      0.2517    2.2309
    2.1700     -18345.0328     38.7018      759.1592      0.0510    2.2309
    2.1800     -18337.4412     38.7034      759.1592      0.2529    2.2309
    2.1900     -18329.8496     38.7049      759.1592      0.0521    2.2309
    2.2000     -18322.2581     38.7064      759.1592      0.2540    2.2309
    2.2100     -18314.6665     38.7079      759.1592      0.0532    2.2309
    2.2200     -18307.0749     38.7095      759.1592      0.2551    2.2309
    2.2300     -18299.4833     38.7110      759.1592      0.0543    2.2309
    2.2400     -18291.8917     38.7126      759.1592      0.2562    2.2309
    2.2500     -18284.3001     38.7141      759.1592      0.0553    2.2309
    2.2600     -18276.7085     38.7157      759.1592      0.2572    2.2309
    2.2700     -18269.1169     38.7173      759.1592      0.0562    2.2309
    2.2800     -18261.5253     38.7188      759.1592      0.2581    2.2309
    2.2900     -18253.9337     38.7204      759.1592      0.0571    2.2309
    2.3000     -18246.3421     38.7220      759.1592      0.2590    2.2309
    2.3100     -18238.7505     38.7236      759.1592      0.0579    2.2309
    2.3200     -18231.1589     38.7252      759.1592      0.2598    2.2309
    2.3300     -18223.5674     38.7268      759.1592      0.0587    2.2309
    2.3400     -18215.9758     38.7284      759.1592      0.2606    2.2309
    2.3500     -18208.3842     38.7300      759.1592      0.0595    2.2309
    2.3600     -18200.7926     38.7316      759.1592      0.2614    2.2309
    2.3700     -18193.2010     38.7332      759.1592      0.0602    2.2309
    2.3800     -18185.6094     38.7348      759.1592      0.2621    2.2309
    2.3900     -18178.0178     38.7364      759.1592      0.0609    2.2309
    2.4000     -18170.4262     38.7380      759.1592      0.2628    2.2309
    2.4100     -18162.8346     38.7396      759.1592      0.0615    2.2309
    2.4200     -18155.2430     38.7413      759.1592      0.2634    2.2309
    2.4300     -18147.6514     38.7429      759.1592      0.0621    2.2309
    2.4400     -18140.0598     38.7445      759.1592      0.2640    2.2309
    2.4500     -18132.4682     38.7462      759.1592      0.0626    2.2309
    2.4600     -18124.8766     38.7478      759.1592      0.2645    2.2309
    2.4700     -18117.2851     38.7494      759.1592      0.0631    2.2309
    2.4800     -18109.6935     38.7511      759.1592      0.2650    2.2309
    2.4900     -18102.1019     38.7527      759.1592      0.0636    2.2309
    2.5000     -18094.5103     38.7544      759.1592      0.2655    2.2309
    2.5100     -18086.9187     38.7560      759.1592      0.0640    2.2309
    2.5200     -18079.3271     38.7577      759.1592      0.2659    2.2309
    2.5300     -18071.7355     38.7593      759.1592      0.0644    2.2309
    2.5400     -18064.1439     38.7610      759.1592      0.2663    2.2309
    2.5500     -18056.5523     38.7626      759.1592      0.0648    2.2309
    2.5600     -18048.9607     38.7643      759.1592      0.2667    2.2309
    2.5700     -18041.3691     38.7659      759.1592      0.0651    2.2309
    2.5800     -18033.7775     38.7676      759.1592      0.2670    2.2309
    2.5900     -18026.1859     38.7693      759.1592      0.0654    2.2309
    2.6000     -18018.5944     38.7709      759.1592      0.2673    2.2309
    2.6100     -18011.0028     38.7726      759.1592      0.0657    2.2309
    2.6200     -18003.4112     38.7743      759.1592      0.2676    2.2309
    2.6300     -17995.8196     38.7759      759.1592      0.0660    2.2309
    2.6400     -17988.2280     38.7776      759.1592      0.2679    2.2309
    2.6500     -17980.6364     38.7793      759.1592      0.0662    2.2309
    2.6600     -17973.0448     38.7809      759.1592      0.2681    2.2309
    2.6700     -17965.4532     38.7826      759.1592      0.0664    2.2309
    2.6800     -17957.8616     38.7843      759.1592      0.2683    2.2309
    2.6900     -17950.2700     38.7860      759.1592      0.0665    2.2309
    2.7000     -17942.6784     38.7876      759.1592      0.2684    2.2309
    2.7100     -17935.0868     38.7893      759.1592      0.0667    2.2309
    2.7200     -17927.4952     38.7910      759.1592      0.2686    2.2309
    2.7300     -17919.9037     38.7927      759.1592      0.0668    2.2309
    2.7400     -17912.3121     38.7943      759.1592      0.2687    2.2309
    2.7500     -17904.7205     38.7960      759.1592      0.0669    2.2309
    2.7600     -17897.1289     38.7977      759.1592      0.2688    2.2309
    2.7700     -17889.5373     38.7994      759.1592      0.0669    2.2309
    2.7800     -17881.9457     38.8010      759.1592      0.2688    2.2309
    2.7900     -17874.3541     38.8027      759.1592      0.0670    2.2309
    2.8000     -17866.7625     38.8044      759.1592      0.2689    2.2309
    2.8100     -17859.1709     38.8061      759.1592      0.0670    2.2309
    2.8200     -17851.5793     38.8078      759.1592      0.2689    2.2309
    2.8300     -17843.9877     38.8094      759.1592      0.0670    2.2309
    2.8400     -17836.3961     38.8111      759.1592      0.2689    2.2309
    2.8500     -17828.8045     38.8128      759.1592      0.0669    2.2309
    2.8600     -17821.2130     38.8145      759.1592      0.2688    2.2309
    2.8700     -17813.6214     38.8162      759.1592      0.0669    2.2309
    2.8800     -17806.0298     38.8178      759.1592      0.2688    2.2309
    2.8900     -17798.4382     38.8195      759.1592      0.0668    2.2309
    2.9000     -17790.8466     38.8212      759.1592      0.2687    2.2309
    2.9100     -17783.2550     38.8229      759.1592      0.0667    2.2309
    2.9200     -17775.6634     38.8245      759.1592      0.2686    2.2309
    2.9300     -17768.0718     38.8262      759.1592      0.0666    2.2309
    2.9400     -17760.4802     38.8279      759.1592      0.2685    2.2309
    2.9500     -17752.8886     38.8296      759.1592      0.0665    2.2309
    2.9600     -17745.2970     38.8312      759.1592      0.2684    2.2309
    2.9700     -17737.7054     38.8329      759.1592      0.0664    2.2309
    2.9800     -17730.1138     38.8346      759.1592      0.2683    2.2309
    2.9900     -17722.5222     38.8363      759.1592      0.0662    2.2309
    3.0000     -17714.9307     38.8379      759.1592      0.2681    2.2309
