t_s,x_m,z_m,vx,vz,mach,miss_distance_m
68.74,9840.375469185614,67.70497341056462,-49.96059471277193,-0.3437450890268262,0.14682117381529047,9840.60838251246
68.75,9839.875863238483,67.7015359596744,-49.96059471299551,-0.34374508902213025,0.14682117381594736,9840.108764740082
68.76,9839.376257291351,67.69809850878423,-49.9605947132164,-0.34374508901749035,0.1468211738165964,9839.609146967701
68.77,9838.876651344217,67.6946610578941,-49.96059471343464,-0.34374508901290585,0.1468211738172376,9839.109529195319
68.78,9838.377045397081,67.691223607004,-49.96059471365025,-0.3437450890083761,0.14682117381787113,9838.609911422935
68.79,9837.877439449943,67.68778615611397,-49.96059471386327,-0.3437450890039004,0.14682117381849702,9838.110293650549
68.8,9837.377833502802,67.68434870522398,-49.960594714073736,-0.34374508899947814,0.1468211738191154,9837.610675878159
68.81,9836.878227555659,67.68091125433403,-49.96059471428167,-0.3437450889951087,0.14682117381972634,9837.111058105767
68.82000000000001,9836.378621608514,67.67747380344413,-49.9605947144871,-0.3437450889907914,0.14682117382032994,9836.611440333374
68.83,9835.879015661367,67.67403635255427,-49.96059471469007,-0.34374508898652567,0.1468211738209263,9836.111822560979
68.84,9835.379409714218,67.67059890166445,-49.9605947148906,-0.3437450889823109,0.1468211738215155,9835.612204788582
68.85000000000001,9834.879803767068,67.66716145077467,-49.96059471508871,-0.3437450889781464,0.14682117382209756,9835.112587016183
68.86,9834.380197819915,67.66372399988494,-49.960594715284444,-0.3437450889740316,0.14682117382267268,9834.612969243783
68.87,9833.880591872761,67.66028654899523,-49.960594715477825,-0.343745088969966,0.14682117382324086,9834.11335147138
68.88,9833.380985925605,67.65684909810557,-49.96059471566888,-0.3437450889659489,0.14682117382380222,9833.613733698976
68.89,9832.881379978448,67.65341164721595,-49.960594715857646,-0.3437450889619798,0.14682117382435683,9833.11411592657
68.9,9832.381774031288,67.64997419632637,-49.96059471604414,-0.34374508895805805,0.14682117382490478,9832.614498154162
68.91,9831.882168084127,67.64653674543683,-49.96059471622839,-0.34374508895418315,0.14682117382544616,9832.114880381752
68.92,9831.382562136963,67.64309929454733,-49.960594716410434,-0.3437450889503545,0.146821173825981,9831.61526260934
68.93,9830.882956189798,67.63966184365786,-49.960594716590286,-0.3437450889465716,0.14682117382650947,9831.115644836927
68.94,9830.383350242631,67.63622439276844,-49.96059471676797,-0.3437450889428338,0.14682117382703153,9830.616027064512
68.95,9829.883744295463,67.63278694187905,-49.960594716943525,-0.34374508893914063,0.14682117382754734,9830.116409292095
68.96000000000001,9829.384138348292,67.6293494909897,-49.96059471711697,-0.3437450889354916,0.14682117382805696,9829.616791519677
68.97,9828.88453240112,67.62591204010037,-49.96059471728833,-0.34374508893188616,0.14682117382856044,9829.117173747256
68.98,9828.384926453946,67.6224745892111,-49.96059471745763,-0.3437450889283237,0.14682117382905788,9828.617555974834
68.99,9827.88532050677,67.61903713832184,-49.96059471762489,-0.3437450889248038,0.14682117382954932,9828.11793820241
69.0,9827.385714559592,67.61559968743263,-49.96059471779015,-0.34374508892132594,0.14682117383003487,9827.618320429983
69.01,9826.886108612412,67.61216223654345,-49.96059471795342,-0.3437450889178896,0.1468211738305146,9827.118702657555
69.02,9826.386502665231,67.6087247856543,-49.96059471811473,-0.34374508891449423,0.14682117383098853,9826.619084885126
69.03,9825.886896718048,67.6052873347652,-49.960594718274095,-0.3437450889111395,0.1468211738314568,9826.119467112692
69.04,9825.387290770863,67.60184988387611,-49.960594718431544,-0.34374508890782474,0.14682117383191942,9825.61984934026
69.05,9824.887684823678,67.59841243298706,-49.9605947185871,-0.3437450889045496,0.14682117383237644,9825.120231567827
69.06,9824.38807887649,67.59497498209805,-49.96059471874079,-0.34374508890131356,0.14682117383282803,9824.620613795392
69.07000000000001,9823.888472929302,67.59153753120907,-49.96059471889264,-0.34374508889811617,0.14682117383327417,9824.120996022955
69.08,9823.388866982112,67.58810008032012,-49.96059471904265,-0.3437450888949569,0.14682117383371496,9823.621378250516
69.09,9822.88926103492,67.5846626294312,-49.960594719190865,-0.3437450888918354,0.14682117383415044,9823.121760478076
69.10000000000001,9822.389655087725,67.58122517854231,-49.9605947193373,-0.34374508888875116,0.14682117383458068,9822.622142705633
69.11,9821.890049140531,67.57778772765346,-49.960594719481975,-0.34374508888570376,0.14682117383500576,9822.122524933191
69.12,9821.390443193335,67.57435027676463,-49.96059471962491,-0.34374508888269273,0.1468211738354257,9821.622907160747
69.13,9820.890837246137,67.57091282587584,-49.96059471976613,-0.34374508887971766,0.14682117383584062,9821.1232893883
69.14,9820.391231298938,67.56747537498707,-49.96059471990565,-0.3437450888767781,0.14682117383625057,9820.623671615853
69.15,9819.891625351738,67.56403792409833,-49.960594720043495,-0.34374508887387367,0.1468211738366556,9820.124053843405
69.16,9819.392019404537,67.56060047320962,-49.960594720179685,-0.34374508887100386,0.14682117383705576,9819.624436070953
69.17,9818.892413457334,67.55716302232094,-49.96059472031423,-0.34374508886816835,0.14682117383745108,9819.124818298502
69.18,9818.392807510128,67.55372557143228,-49.96059472044717,-0.3437450888653667,0.14682117383784166,9818.625200526049
69.19,9817.893201562923,67.55028812054366,-49.960594720578506,-0.34374508886259847,0.14682117383822754,9818.125582753595
69.2,9817.393595615717,67.54685066965506,-49.960594720708265,-0.3437450888598633,0.1468211738386088,9817.62596498114
69.21000000000001,9816.893989668508,67.54341321876649,-49.96059472083646,-0.3437450888571608,0.14682117383898546,9817.126347208683
69.22,9816.394383721297,67.53997576787795,-49.960594720963115,-0.34374508885449057,0.14682117383935758,9816.626729436224
69.23,9815.894777774087,67.53653831698944,-49.96059472108825,-0.3437450888518522,0.14682117383972526,9816.127111663765
69.24,9815.395171826875,67.53310086610094,-49.960594721211876,-0.3437450888492453,0.1468211738400885,9815.627493891305
69.25,9814.89556587966,67.52966341521247,-49.96059472133402,-0.3437450888466696,0.14682117384044738,9815.127876118842
69.26,9814.395959932446,67.52622596432403,-49.9605947214547,-0.34374508884412464,0.14682117384080196,9814.62825834638
69.27,9813.89635398523,67.52278851343561,-49.960594721573926,-0.34374508884161004,0.14682117384115229,9814.128640573916
69.28,9813.396748038012,67.51935106254723,-49.96059472169172,-0.34374508883912547,0.14682117384149837,9813.62902280145
69.29,9812.897142090795,67.51591361165886,-49.9605947218081,-0.34374508883667054,0.14682117384184032,9813.129405028983
69.3,9812.397536143575,67.51247616077052,-49.96059472192308,-0.3437450888342449,0.14682117384217813,9812.629787256517
69.31,9811.897930196355,67.5090387098822,-49.960594722036674,-0.3437450888318483,0.1468211738425119,9812.130169484048
69.32000000000001,9811.398324249134,67.5056012589939,-49.960594722148905,-0.34374508882948024,0.14682117384284168,9811.630551711578
69.33,9810.89871830191,67.50216380810564,-49.960594722259785,-0.3437450888271405,0.14682117384316742,9811.130933939106
69.34,9810.399112354688,67.4987263572174,-49.960594722369336,-0.3437450888248287,0.14682117384348933,9810.631316166635
69.35000000000001,9809.899506407462,67.49528890632917,-49.96059472247757,-0.34374508882254445,0.14682117384380736,9810.131698394162
69.36,9809.399900460237,67.49185145544097,-49.96059472258451,-0.34374508882028754,0.14682117384412155,9809.632080621688
69.37,9808.90029451301,67.48841400455278,-49.96059472269016,-0.34374508881805754,0.14682117384443194,9809.132462849213
69.38,9808.400688565782,67.48497655366462,-49.96059472279454,-0.3437450888158542,0.14682117384473864,9808.632845076736
69.39,9807.901082618553,67.48153910277648,-49.96059472289766,-0.3437450888136771,0.14682117384504165,9808.133227304259
69.4,9807.401476671323,67.47810165188837,-49.960594722999545,-0.34374508881152605,0.146821173845341,9807.63360953178
69.41,9806.901870724092,67.47466420100027,-49.96059472310021,-0.34374508880940063,0.14682117384563673,9807.133991759301
69.42,9806.40226477686,67.4712267501122,-49.960594723199655,-0.34374508880730065,0.14682117384592894,9806.63437398682
69.43,9805.902658829627,67.46778929922414,-49.96059472329791,-0.3437450888052257,0.14682117384621762,9806.13475621434
69.44,9805.403052882393,67.46435184833611,-49.96059472339498,-0.3437450888031755,0.14682117384650287,9805.635138441858
69.45,9804.903446935159,67.4609143974481,-49.96059472349089,-0.3437450888011498,0.14682117384678464,9805.135520669375
69.46000000000001,9804.403840987923,67.4574769465601,-49.96059472358565,-0.3437450887991483,0.14682117384706306,9804.635902896891
69.47,9803.904235040687,67.45403949567213,-49.960594723679264,-0.3437450887971707,0.14682117384733812,9804.136285124407
69.48,9803.40462909345,67.45060204478418,-49.960594723771756,-0.3437450887952167,0.14682117384760987,9803.63666735192
69.49,9802.905023146212,67.44716459389625,-49.96059472386314,-0.343745088793286,0.14682117384787838,9803.137049579434
69.5,9802.405417198972,67.44372714300833,-49.96059472395342,-0.3437450887913784,0.14682117384814364,9802.637431806947
69.51,9801.905811251732,67.44028969212043,-49.960594724042615,-0.34374508878949356,0.1468211738484057,9802.137814034459
69.52,9801.40620530449,67.43685224123256,-49.960594724130736,-0.3437450887876312,0.1468211738486646,9801.638196261969
69.53,9800.90659935725,67.4334147903447,-49.9605947242178,-0.34374508878579113,0.14682117384892043,9801.13857848948
69.54,9800.406993410006,67.42997733945685,-49.96059472430382,-0.343745088783973,0.14682117384917318,9800.638960716988
69.55,9799.907387462763,67.42653988856904,-49.960594724388805,-0.3437450887821766,0.14682117384942286,9800.139342944496
69.56,9799.407781515518,67.42310243768124,-49.96059472447277,-0.3437450887804016,0.14682117384966958,9799.639725172003
69.57000000000001,9798.908175568273,67.41966498679345,-49.960594724555726,-0.34374508877864784,0.1468211738499133,9799.14010739951
69.58,9798.408569621026,67.41622753590568,-49.96059472463768,-0.343745088776915,0.1468211738501541,9798.640489627014
69.59,9797.908963673779,67.41279008501792,-49.96059472471865,-0.3437450887752029,0.14682117385039203,9798.140871854519
69.60000000000001,9797.40935772653,67.40935263413019,-49.96059472479865,-0.3437450887735112,0.14682117385062707,9797.641254082022
69.61,9796.909751779282,67.40591518324247,-49.960594724877694,-0.3437450887718397,0.1468211738508593,9797.141636309525
69.62,9796.410145832033,67.40247773235477,-49.96059472495578,-0.3437450887701881,0.14682117385108875,9796.642018537028
69.63,9795.910539884782,67.39904028146708,-49.960594725032934,-0.34374508876855625,0.1468211738513154,9796.14240076453
69.64,9795.410933937532,67.3956028305794,-49.960594725109154,-0.3437450887669439,0.1468211738515394,9795.64278299203
69.65,9794.91132799028,67.39216537969175,-49.96059472518446,-0.34374508876535076,0.14682117385176066,9795.14316521953
69.66,9794.411722043027,67.38872792880412,-49.96059472525886,-0.3437450887637767,0.14682117385197924,9794.643547447029
69.67,9793.912116095773,67.3852904779165,-49.96059472533236,-0.3437450887622214,0.14682117385219523,9794.143929674527
69.68,9793.412510148519,67.3818530270289,-49.96059472540499,-0.34374508876068466,0.1468211738524086,9793.644311902024
69.69,9792.912904201265,67.37841557614131,-49.96059472547674,-0.34374508875916626,0.14682117385261942,9793.144694129522
69.7,9792.413298254009,67.37497812525373,-49.96059472554763,-0.343745088757666,0.1468211738528277,9792.645076357017
69.71000000000001,9791.913692306753,67.37154067436617,-49.96059472561767,-0.3437450887561837,0.14682117385303348,9792.145458584513
69.72,9791.414086359497,67.36810322347863,-49.96059472568686,-0.34374508875471904,0.14682117385323679,9791.645840812009
69.73,9790.914480412239,67.3646657725911,-49.96059472575522,-0.34374508875327187,0.14682117385343763,9791.146223039503
69.74,9790.414874464981,67.36122832170358,-49.960594725822766,-0.343745088751842,0.1468211738536361,9790.646605266997
69.75,9789.915268517721,67.35779087081607,-49.96059472588949,-0.3437450887504292,0.14682117385383214,9790.146987494489
